,EventId,Type,Severity,StartTime(UTC),EndTime(UTC),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode,LocalTimeStart,LocalTimeEnd
3197079,W-3198055,Rain,Light,2020-01-03 02:53:00,2020-01-03 04:45:00,US/Eastern,KEYE,39.825,-86.2958,Indianapolis,Marion,IN,46254.0,2020-01-02 21:53:00,2020-01-02 23:45:00
3197080,W-3198056,Rain,Moderate,2020-01-03 04:45:00,2020-01-03 04:58:00,US/Eastern,KEYE,39.825,-86.2958,Indianapolis,Marion,IN,46254.0,2020-01-02 23:45:00,2020-01-02 23:58:00
3197081,W-3198057,Rain,Light,2020-01-03 04:58:00,2020-01-03 07:46:00,US/Eastern,KEYE,39.825,-86.2958,Indianapolis,Marion,IN,46254.0,2020-01-02 23:58:00,2020-01-03 02:46:00
3197082,W-3198058,Fog,Severe,2020-01-03 07:46:00,2020-01-03 07:53:00,US/Eastern,KEYE,39.825,-86.2958,Indianapolis,Marion,IN,46254.0,2020-01-03 02:46:00,2020-01-03 02:53:00
3197083,W-3198059,Rain,Light,2020-01-03 07:53:00,2020-01-03 09:06:00,US/Eastern,KEYE,39.825,-86.2958,Indianapolis,Marion,IN,46254.0,2020-01-03 02:53:00,2020-01-03 04:06:00
3197084,W-3198060,Fog,Severe,2020-01-03 09:06:00,2020-01-03 09:23:00,US/Eastern,KEYE,39.825,-86.2958,Indianapolis,Marion,IN,46254.0,2020-01-03 04:06:00,2020-01-03 04:23:00
3197085,W-3198061,Rain,Light,2020-01-03 09:23:00,2020-01-03 11:53:00,US/Eastern,KEYE,39.825,-86.2958,Indianapolis,Marion,IN,46254.0,2020-01-03 04:23:00,2020-01-03 06:53:00
3197086,W-3198062,Fog,Severe,2020-01-03 13:02:00,2020-01-03 13:58:00,US/Eastern,KEYE,39.825,-86.2958,Indianapolis,Marion,IN,46254.0,2020-01-03 08:02:00,2020-01-03 08:58:00
3197087,W-3198063,Fog,Severe,2020-01-03 14:43:00,2020-01-03 14:53:00,US/Eastern,KEYE,39.825,-86.2958,Indianapolis,Marion,IN,46254.0,2020-01-03 09:43:00,2020-01-03 09:53:00
3197088,W-3198064,Fog,Severe,2020-01-03 20:49:00,2020-01-03 22:39:00,US/Eastern,KEYE,39.825,-86.2958,Indianapolis,Marion,IN,46254.0,2020-01-03 15:49:00,2020-01-03 17:39:00
3197089,W-3198065,Rain,Light,2020-01-04 04:53:00,2020-01-04 07:48:00,US/Eastern,KEYE,39.825,-86.2958,Indianapolis,Marion,IN,46254.0,2020-01-03 23:53:00,2020-01-04 02:48:00
3197090,W-3198066,Fog,Severe,2020-01-04 14:17:00,2020-01-04 14:25:00,US/Eastern,KEYE,39.825,-86.2958,Indianapolis,Marion,IN,46254.0,2020-01-04 09:17:00,2020-01-04 09:25:00
3197091,W-3198067,Snow,Light,2020-01-04 18:20:00,2020-01-04 18:29:00,US/Eastern,KEYE,39.825,-86.2958,Indianapolis,Marion,IN,46254.0,2020-01-04 13:20:00,2020-01-04 13:29:00
3213090,W-3214068,Rain,Light,2020-01-02 18:53:00,2020-01-03 01:53:00,US/Pacific,KBFI,47.5455,-122.3147,Seattle,King,WA,98108.0,2020-01-02 10:53:00,2020-01-02 17:53:00
3213091,W-3214069,Fog,Severe,2020-01-03 02:57:00,2020-01-03 05:00:00,US/Pacific,KBFI,47.5455,-122.3147,Seattle,King,WA,98108.0,2020-01-02 18:57:00,2020-01-02 21:00:00
3213092,W-3214070,Rain,Light,2020-01-03 08:53:00,2020-01-03 13:51:00,US/Pacific,KBFI,47.5455,-122.3147,Seattle,King,WA,98108.0,2020-01-03 00:53:00,2020-01-03 05:51:00
3213093,W-3214071,Rain,Light,2020-01-04 03:53:00,2020-01-04 09:50:00,US/Pacific,KBFI,47.5455,-122.3147,Seattle,King,WA,98108.0,2020-01-03 19:53:00,2020-01-04 01:50:00
3213094,W-3214072,Rain,Light,2020-01-04 21:53:00,2020-01-05 00:53:00,US/Pacific,KBFI,47.5455,-122.3147,Seattle,King,WA,98108.0,2020-01-04 13:53:00,2020-01-04 16:53:00
3213095,W-3214073,Rain,Light,2020-01-05 01:53:00,2020-01-05 02:53:00,US/Pacific,KBFI,47.5455,-122.3147,Seattle,King,WA,98108.0,2020-01-04 17:53:00,2020-01-04 18:53:00
3213096,W-3214074,Rain,Light,2020-01-05 03:53:00,2020-01-05 05:53:00,US/Pacific,KBFI,47.5455,-122.3147,Seattle,King,WA,98108.0,2020-01-04 19:53:00,2020-01-04 21:53:00
3213097,W-3214075,Rain,Light,2020-01-05 07:53:00,2020-01-05 08:53:00,US/Pacific,KBFI,47.5455,-122.3147,Seattle,King,WA,98108.0,2020-01-04 23:53:00,2020-01-05 00:53:00
3213098,W-3214076,Rain,Light,2020-01-05 09:53:00,2020-01-05 13:53:00,US/Pacific,KBFI,47.5455,-122.3147,Seattle,King,WA,98108.0,2020-01-05 01:53:00,2020-01-05 05:53:00
3213099,W-3214077,Rain,Light,2020-01-05 15:53:00,2020-01-05 19:53:00,US/Pacific,KBFI,47.5455,-122.3147,Seattle,King,WA,98108.0,2020-01-05 07:53:00,2020-01-05 11:53:00
3213100,W-3214078,Rain,Light,2020-01-06 04:53:00,2020-01-06 11:53:00,US/Pacific,KBFI,47.5455,-122.3147,Seattle,King,WA,98108.0,2020-01-05 20:53:00,2020-01-06 03:53:00
3213101,W-3214079,Rain,Light,2020-01-06 12:46:00,2020-01-06 13:34:00,US/Pacific,KBFI,47.5455,-122.3147,Seattle,King,WA,98108.0,2020-01-06 04:46:00,2020-01-06 05:34:00
3213102,W-3214080,Rain,Light,2020-01-06 13:53:00,2020-01-06 21:53:00,US/Pacific,KBFI,47.5455,-122.3147,Seattle,King,WA,98108.0,2020-01-06 05:53:00,2020-01-06 13:53:00
3213103,W-3214081,Fog,Severe,2020-01-06 21:57:00,2020-01-07 00:29:00,US/Pacific,KBFI,47.5455,-122.3147,Seattle,King,WA,98108.0,2020-01-06 13:57:00,2020-01-06 16:29:00
3213104,W-3214082,Rain,Light,2020-01-07 00:29:00,2020-01-07 11:53:00,US/Pacific,KBFI,47.5455,-122.3147,Seattle,King,WA,98108.0,2020-01-06 16:29:00,2020-01-07 03:53:00
3213105,W-3214083,Rain,Light,2020-01-07 12:53:00,2020-01-07 15:53:00,US/Pacific,KBFI,47.5455,-122.3147,Seattle,King,WA,98108.0,2020-01-07 04:53:00,2020-01-07 07:53:00
3213106,W-3214084,Rain,Light,2020-01-07 16:53:00,2020-01-07 17:00:00,US/Pacific,KBFI,47.5455,-122.3147,Seattle,King,WA,98108.0,2020-01-07 08:53:00,2020-01-07 09:00:00
3213107,W-3214085,Rain,Light,2020-01-07 23:53:00,2020-01-08 00:53:00,US/Pacific,KBFI,47.5455,-122.3147,Seattle,King,WA,98108.0,2020-01-07 15:53:00,2020-01-07 16:53:00
3213108,W-3214086,Rain,Light,2020-01-08 02:23:00,2020-01-08 03:45:00,US/Pacific,KBFI,47.5455,-122.3147,Seattle,King,WA,98108.0,2020-01-07 18:23:00,2020-01-07 19:45:00
3213109,W-3214087,Rain,Light,2020-01-08 03:53:00,2020-01-08 04:53:00,US/Pacific,KBFI,47.5455,-122.3147,Seattle,King,WA,98108.0,2020-01-07 19:53:00,2020-01-07 20:53:00
3234634,W-3235621,Fog,Moderate,2020-01-01 16:53:00,2020-01-01 17:27:00,US/Mountain,KASE,39.2299,-106.8705,Aspen,Pitkin,CO,81611.0,2020-01-01 09:53:00,2020-01-01 10:27:00
3234635,W-3235622,Snow,Light,2020-01-01 17:27:00,2020-01-01 18:53:00,US/Mountain,KASE,39.2299,-106.8705,Aspen,Pitkin,CO,81611.0,2020-01-01 10:27:00,2020-01-01 11:53:00
3234636,W-3235623,Snow,Moderate,2020-01-01 18:53:00,2020-01-01 19:36:00,US/Mountain,KASE,39.2299,-106.8705,Aspen,Pitkin,CO,81611.0,2020-01-01 11:53:00,2020-01-01 12:36:00
3234637,W-3235624,Snow,Light,2020-01-01 19:36:00,2020-01-01 20:53:00,US/Mountain,KASE,39.2299,-106.8705,Aspen,Pitkin,CO,81611.0,2020-01-01 12:36:00,2020-01-01 13:53:00
3234638,W-3235625,Fog,Moderate,2020-01-01 21:53:00,2020-01-01 22:16:00,US/Mountain,KASE,39.2299,-106.8705,Aspen,Pitkin,CO,81611.0,2020-01-01 14:53:00,2020-01-01 15:16:00
3234639,W-3235626,Fog,Severe,2020-01-01 22:16:00,2020-01-01 22:50:00,US/Mountain,KASE,39.2299,-106.8705,Aspen,Pitkin,CO,81611.0,2020-01-01 15:16:00,2020-01-01 15:50:00
3234640,W-3235627,Snow,Light,2020-01-01 22:50:00,2020-01-01 23:53:00,US/Mountain,KASE,39.2299,-106.8705,Aspen,Pitkin,CO,81611.0,2020-01-01 15:50:00,2020-01-01 16:53:00
3234641,W-3235628,Fog,Moderate,2020-01-01 23:53:00,2020-01-02 00:30:00,US/Mountain,KASE,39.2299,-106.8705,Aspen,Pitkin,CO,81611.0,2020-01-01 16:53:00,2020-01-01 17:30:00
3234642,W-3235629,Snow,Light,2020-01-02 00:30:00,2020-01-02 00:53:00,US/Mountain,KASE,39.2299,-106.8705,Aspen,Pitkin,CO,81611.0,2020-01-01 17:30:00,2020-01-01 17:53:00
3234643,W-3235630,Snow,Light,2020-01-02 02:34:00,2020-01-02 04:04:00,US/Mountain,KASE,39.2299,-106.8705,Aspen,Pitkin,CO,81611.0,2020-01-01 19:34:00,2020-01-01 21:04:00
3234644,W-3235631,Snow,Light,2020-01-02 04:09:00,2020-01-02 04:53:00,US/Mountain,KASE,39.2299,-106.8705,Aspen,Pitkin,CO,81611.0,2020-01-01 21:09:00,2020-01-01 21:53:00
3234645,W-3235632,Snow,Moderate,2020-01-02 04:53:00,2020-01-02 05:10:00,US/Mountain,KASE,39.2299,-106.8705,Aspen,Pitkin,CO,81611.0,2020-01-01 21:53:00,2020-01-01 22:10:00
3234646,W-3235633,Snow,Light,2020-01-02 05:10:00,2020-01-02 07:32:00,US/Mountain,KASE,39.2299,-106.8705,Aspen,Pitkin,CO,81611.0,2020-01-01 22:10:00,2020-01-02 00:32:00
3234647,W-3235634,Snow,Moderate,2020-01-02 07:32:00,2020-01-02 08:02:00,US/Mountain,KASE,39.2299,-106.8705,Aspen,Pitkin,CO,81611.0,2020-01-02 00:32:00,2020-01-02 01:02:00
3234648,W-3235635,Snow,Light,2020-01-02 08:02:00,2020-01-02 09:18:00,US/Mountain,KASE,39.2299,-106.8705,Aspen,Pitkin,CO,81611.0,2020-01-02 01:02:00,2020-01-02 02:18:00
3234649,W-3235636,Snow,Moderate,2020-01-02 09:18:00,2020-01-02 10:10:00,US/Mountain,KASE,39.2299,-106.8705,Aspen,Pitkin,CO,81611.0,2020-01-02 02:18:00,2020-01-02 03:10:00
3234650,W-3235637,Snow,Light,2020-01-02 10:10:00,2020-01-02 14:53:00,US/Mountain,KASE,39.2299,-106.8705,Aspen,Pitkin,CO,81611.0,2020-01-02 03:10:00,2020-01-02 07:53:00
3234651,W-3235638,Snow,Light,2020-01-02 17:48:00,2020-01-02 18:53:00,US/Mountain,KASE,39.2299,-106.8705,Aspen,Pitkin,CO,81611.0,2020-01-02 10:48:00,2020-01-02 11:53:00
3234652,W-3235639,Snow,Light,2020-01-03 03:53:00,2020-01-03 04:42:00,US/Mountain,KASE,39.2299,-106.8705,Aspen,Pitkin,CO,81611.0,2020-01-02 20:53:00,2020-01-02 21:42:00
3234653,W-3235640,Snow,Light,2020-01-03 04:53:00,2020-01-03 06:01:00,US/Mountain,KASE,39.2299,-106.8705,Aspen,Pitkin,CO,81611.0,2020-01-02 21:53:00,2020-01-02 23:01:00
3234654,W-3235641,Snow,Light,2020-01-03 07:53:00,2020-01-03 08:49:00,US/Mountain,KASE,39.2299,-106.8705,Aspen,Pitkin,CO,81611.0,2020-01-03 00:53:00,2020-01-03 01:49:00
3238217,W-3239204,Rain,Light,2020-01-02 02:53:00,2020-01-02 06:41:00,US/Central,KAEX,31.3347,-92.5586,Alexandria,Rapides,LA,71303.0,2020-01-01 20:53:00,2020-01-02 00:41:00
3238218,W-3239205,Rain,Moderate,2020-01-02 06:41:00,2020-01-02 07:06:00,US/Central,KAEX,31.3347,-92.5586,Alexandria,Rapides,LA,71303.0,2020-01-02 00:41:00,2020-01-02 01:06:00
3238219,W-3239206,Rain,Light,2020-01-02 07:06:00,2020-01-02 07:53:00,US/Central,KAEX,31.3347,-92.5586,Alexandria,Rapides,LA,71303.0,2020-01-02 01:06:00,2020-01-02 01:53:00
3238220,W-3239207,Rain,Moderate,2020-01-02 07:53:00,2020-01-02 08:05:00,US/Central,KAEX,31.3347,-92.5586,Alexandria,Rapides,LA,71303.0,2020-01-02 01:53:00,2020-01-02 02:05:00
3238221,W-3239208,Rain,Light,2020-01-02 08:05:00,2020-01-02 09:39:00,US/Central,KAEX,31.3347,-92.5586,Alexandria,Rapides,LA,71303.0,2020-01-02 02:05:00,2020-01-02 03:39:00
3238222,W-3239209,Rain,Moderate,2020-01-02 09:39:00,2020-01-02 09:53:00,US/Central,KAEX,31.3347,-92.5586,Alexandria,Rapides,LA,71303.0,2020-01-02 03:39:00,2020-01-02 03:53:00
3238223,W-3239210,Rain,Heavy,2020-01-02 09:53:00,2020-01-02 10:09:00,US/Central,KAEX,31.3347,-92.5586,Alexandria,Rapides,LA,71303.0,2020-01-02 03:53:00,2020-01-02 04:09:00
3238224,W-3239211,Rain,Light,2020-01-02 10:09:00,2020-01-02 10:39:00,US/Central,KAEX,31.3347,-92.5586,Alexandria,Rapides,LA,71303.0,2020-01-02 04:09:00,2020-01-02 04:39:00
3238225,W-3239212,Rain,Moderate,2020-01-02 10:39:00,2020-01-02 12:16:00,US/Central,KAEX,31.3347,-92.5586,Alexandria,Rapides,LA,71303.0,2020-01-02 04:39:00,2020-01-02 06:16:00
3238226,W-3239213,Rain,Light,2020-01-02 12:16:00,2020-01-02 12:53:00,US/Central,KAEX,31.3347,-92.5586,Alexandria,Rapides,LA,71303.0,2020-01-02 06:16:00,2020-01-02 06:53:00
3238227,W-3239214,Fog,Severe,2020-01-02 12:53:00,2020-01-02 13:14:00,US/Central,KAEX,31.3347,-92.5586,Alexandria,Rapides,LA,71303.0,2020-01-02 06:53:00,2020-01-02 07:14:00
3238228,W-3239215,Fog,Severe,2020-01-02 14:12:00,2020-01-02 15:00:00,US/Central,KAEX,31.3347,-92.5586,Alexandria,Rapides,LA,71303.0,2020-01-02 08:12:00,2020-01-02 09:00:00
3238229,W-3239216,Fog,Severe,2020-01-02 16:53:00,2020-01-02 18:27:00,US/Central,KAEX,31.3347,-92.5586,Alexandria,Rapides,LA,71303.0,2020-01-02 10:53:00,2020-01-02 12:27:00
3238230,W-3239217,Rain,Light,2020-01-02 18:27:00,2020-01-02 19:53:00,US/Central,KAEX,31.3347,-92.5586,Alexandria,Rapides,LA,71303.0,2020-01-02 12:27:00,2020-01-02 13:53:00
3238231,W-3239218,Rain,Light,2020-01-02 21:47:00,2020-01-02 22:53:00,US/Central,KAEX,31.3347,-92.5586,Alexandria,Rapides,LA,71303.0,2020-01-02 15:47:00,2020-01-02 16:53:00
3238232,W-3239219,Rain,Light,2020-01-02 23:00:00,2020-01-03 03:53:00,US/Central,KAEX,31.3347,-92.5586,Alexandria,Rapides,LA,71303.0,2020-01-02 17:00:00,2020-01-02 21:53:00
3238233,W-3239220,Rain,Light,2020-01-03 04:53:00,2020-01-03 09:38:00,US/Central,KAEX,31.3347,-92.5586,Alexandria,Rapides,LA,71303.0,2020-01-02 22:53:00,2020-01-03 03:38:00
3238234,W-3239221,Rain,Light,2020-01-03 16:53:00,2020-01-03 17:12:00,US/Central,KAEX,31.3347,-92.5586,Alexandria,Rapides,LA,71303.0,2020-01-03 10:53:00,2020-01-03 11:12:00
3238235,W-3239222,Fog,Severe,2020-01-04 01:34:00,2020-01-04 01:51:00,US/Central,KAEX,31.3347,-92.5586,Alexandria,Rapides,LA,71303.0,2020-01-03 19:34:00,2020-01-03 19:51:00
3238236,W-3239223,Fog,Severe,2020-01-06 13:39:00,2020-01-06 13:51:00,US/Central,KAEX,31.3347,-92.5586,Alexandria,Rapides,LA,71303.0,2020-01-06 07:39:00,2020-01-06 07:51:00
3243854,W-3244843,Fog,Severe,2020-01-03 02:35:00,2020-01-03 02:55:00,US/Central,KMDS,44.016000000000005,-97.086,Madison,Lake,SD,57042.0,2020-01-02 20:35:00,2020-01-02 20:55:00
3243855,W-3244844,Fog,Severe,2020-01-03 03:35:00,2020-01-03 04:55:00,US/Central,KMDS,44.016000000000005,-97.086,Madison,Lake,SD,57042.0,2020-01-02 21:35:00,2020-01-02 22:55:00
3243856,W-3244845,Fog,Severe,2020-01-03 05:15:00,2020-01-03 05:35:00,US/Central,KMDS,44.016000000000005,-97.086,Madison,Lake,SD,57042.0,2020-01-02 23:15:00,2020-01-02 23:35:00
3243857,W-3244846,Rain,Light,2020-01-03 09:55:00,2020-01-03 10:15:00,US/Central,KMDS,44.016000000000005,-97.086,Madison,Lake,SD,57042.0,2020-01-03 03:55:00,2020-01-03 04:15:00
3243858,W-3244847,Rain,Light,2020-01-03 16:35:00,2020-01-03 19:35:00,US/Central,KMDS,44.016000000000005,-97.086,Madison,Lake,SD,57042.0,2020-01-03 10:35:00,2020-01-03 13:35:00
3243859,W-3244848,Snow,Light,2020-01-03 19:35:00,2020-01-03 19:55:00,US/Central,KMDS,44.016000000000005,-97.086,Madison,Lake,SD,57042.0,2020-01-03 13:35:00,2020-01-03 13:55:00
3243860,W-3244849,Snow,Moderate,2020-01-03 19:55:00,2020-01-03 20:35:00,US/Central,KMDS,44.016000000000005,-97.086,Madison,Lake,SD,57042.0,2020-01-03 13:55:00,2020-01-03 14:35:00
3243861,W-3244850,Snow,Heavy,2020-01-03 20:35:00,2020-01-03 22:15:00,US/Central,KMDS,44.016000000000005,-97.086,Madison,Lake,SD,57042.0,2020-01-03 14:35:00,2020-01-03 16:15:00
3243862,W-3244851,Rain,Light,2020-01-03 22:55:00,2020-01-03 23:15:00,US/Central,KMDS,44.016000000000005,-97.086,Madison,Lake,SD,57042.0,2020-01-03 16:55:00,2020-01-03 17:15:00
3243863,W-3244852,Snow,Light,2020-01-04 15:55:00,2020-01-04 16:15:00,US/Central,KMDS,44.016000000000005,-97.086,Madison,Lake,SD,57042.0,2020-01-04 09:55:00,2020-01-04 10:15:00
3258087,W-3259076,Snow,Light,2020-01-04 12:53:00,2020-01-04 13:02:00,US/Eastern,KLAN,42.7762,-84.5997,Lansing,Clinton,MI,48906.0,2020-01-04 07:53:00,2020-01-04 08:02:00
3258088,W-3259077,Fog,Severe,2020-01-04 13:02:00,2020-01-04 14:00:00,US/Eastern,KLAN,42.7762,-84.5997,Lansing,Clinton,MI,48906.0,2020-01-04 08:02:00,2020-01-04 09:00:00
3258089,W-3259078,Fog,Severe,2020-01-04 14:12:00,2020-01-04 14:21:00,US/Eastern,KLAN,42.7762,-84.5997,Lansing,Clinton,MI,48906.0,2020-01-04 09:12:00,2020-01-04 09:21:00
3258090,W-3259079,Snow,Light,2020-01-05 18:53:00,2020-01-05 19:19:00,US/Eastern,KLAN,42.7762,-84.5997,Lansing,Clinton,MI,48906.0,2020-01-05 13:53:00,2020-01-05 14:19:00
3258091,W-3259080,Snow,Light,2020-01-05 19:45:00,2020-01-05 20:13:00,US/Eastern,KLAN,42.7762,-84.5997,Lansing,Clinton,MI,48906.0,2020-01-05 14:45:00,2020-01-05 15:13:00
3258092,W-3259081,Snow,Light,2020-01-05 20:23:00,2020-01-05 20:53:00,US/Eastern,KLAN,42.7762,-84.5997,Lansing,Clinton,MI,48906.0,2020-01-05 15:23:00,2020-01-05 15:53:00
3258093,W-3259082,Snow,Light,2020-01-05 23:11:00,2020-01-06 00:53:00,US/Eastern,KLAN,42.7762,-84.5997,Lansing,Clinton,MI,48906.0,2020-01-05 18:11:00,2020-01-05 19:53:00
3258094,W-3259083,Rain,Light,2020-01-06 02:53:00,2020-01-06 03:53:00,US/Eastern,KLAN,42.7762,-84.5997,Lansing,Clinton,MI,48906.0,2020-01-05 21:53:00,2020-01-05 22:53:00
3258095,W-3259084,Snow,Light,2020-01-07 20:05:00,2020-01-07 20:38:00,US/Eastern,KLAN,42.7762,-84.5997,Lansing,Clinton,MI,48906.0,2020-01-07 15:05:00,2020-01-07 15:38:00
3258096,W-3259085,Snow,Light,2020-01-08 00:53:00,2020-01-08 01:26:00,US/Eastern,KLAN,42.7762,-84.5997,Lansing,Clinton,MI,48906.0,2020-01-07 19:53:00,2020-01-07 20:26:00
3258097,W-3259086,Fog,Severe,2020-01-08 01:26:00,2020-01-08 01:36:00,US/Eastern,KLAN,42.7762,-84.5997,Lansing,Clinton,MI,48906.0,2020-01-07 20:26:00,2020-01-07 20:36:00
3258098,W-3259087,Snow,Light,2020-01-08 01:36:00,2020-01-08 01:44:00,US/Eastern,KLAN,42.7762,-84.5997,Lansing,Clinton,MI,48906.0,2020-01-07 20:36:00,2020-01-07 20:44:00
3258099,W-3259088,Snow,Moderate,2020-01-08 01:44:00,2020-01-08 02:03:00,US/Eastern,KLAN,42.7762,-84.5997,Lansing,Clinton,MI,48906.0,2020-01-07 20:44:00,2020-01-07 21:03:00
3258100,W-3259089,Snow,Light,2020-01-08 02:03:00,2020-01-08 02:53:00,US/Eastern,KLAN,42.7762,-84.5997,Lansing,Clinton,MI,48906.0,2020-01-07 21:03:00,2020-01-07 21:53:00
3258101,W-3259090,Snow,Light,2020-01-08 03:06:00,2020-01-08 03:33:00,US/Eastern,KLAN,42.7762,-84.5997,Lansing,Clinton,MI,48906.0,2020-01-07 22:06:00,2020-01-07 22:33:00
3294807,W-3295807,Fog,Moderate,2020-01-01 07:54:00,2020-01-01 09:31:00,US/Pacific,KBFL,35.4344,-119.0542,Bakersfield,Kern,CA,93308.0,2019-12-31 23:54:00,2020-01-01 01:31:00
3294808,W-3295808,Fog,Severe,2020-01-01 09:31:00,2020-01-01 10:08:00,US/Pacific,KBFL,35.4344,-119.0542,Bakersfield,Kern,CA,93308.0,2020-01-01 01:31:00,2020-01-01 02:08:00
3294809,W-3295809,Fog,Moderate,2020-01-01 15:54:00,2020-01-01 16:54:00,US/Pacific,KBFL,35.4344,-119.0542,Bakersfield,Kern,CA,93308.0,2020-01-01 07:54:00,2020-01-01 08:54:00
3294810,W-3295810,Fog,Moderate,2020-01-01 17:54:00,2020-01-01 21:54:00,US/Pacific,KBFL,35.4344,-119.0542,Bakersfield,Kern,CA,93308.0,2020-01-01 09:54:00,2020-01-01 13:54:00
3294811,W-3295811,Fog,Moderate,2020-01-02 06:54:00,2020-01-02 08:54:00,US/Pacific,KBFL,35.4344,-119.0542,Bakersfield,Kern,CA,93308.0,2020-01-01 22:54:00,2020-01-02 00:54:00
3294812,W-3295812,Fog,Moderate,2020-01-02 22:54:00,2020-01-02 23:54:00,US/Pacific,KBFL,35.4344,-119.0542,Bakersfield,Kern,CA,93308.0,2020-01-02 14:54:00,2020-01-02 15:54:00
3294813,W-3295813,Fog,Moderate,2020-01-03 01:54:00,2020-01-03 04:54:00,US/Pacific,KBFL,35.4344,-119.0542,Bakersfield,Kern,CA,93308.0,2020-01-02 17:54:00,2020-01-02 20:54:00
3294814,W-3295814,Fog,Moderate,2020-01-03 06:54:00,2020-01-03 07:54:00,US/Pacific,KBFL,35.4344,-119.0542,Bakersfield,Kern,CA,93308.0,2020-01-02 22:54:00,2020-01-02 23:54:00
3294815,W-3295815,Fog,Moderate,2020-01-03 16:54:00,2020-01-03 17:54:00,US/Pacific,KBFL,35.4344,-119.0542,Bakersfield,Kern,CA,93308.0,2020-01-03 08:54:00,2020-01-03 09:54:00
3294816,W-3295816,Fog,Moderate,2020-01-04 04:54:00,2020-01-04 05:54:00,US/Pacific,KBFL,35.4344,-119.0542,Bakersfield,Kern,CA,93308.0,2020-01-03 20:54:00,2020-01-03 21:54:00
3294817,W-3295817,Fog,Moderate,2020-01-04 07:54:00,2020-01-04 09:54:00,US/Pacific,KBFL,35.4344,-119.0542,Bakersfield,Kern,CA,93308.0,2020-01-03 23:54:00,2020-01-04 01:54:00
3294818,W-3295818,Fog,Moderate,2020-01-04 18:54:00,2020-01-04 19:54:00,US/Pacific,KBFL,35.4344,-119.0542,Bakersfield,Kern,CA,93308.0,2020-01-04 10:54:00,2020-01-04 11:54:00
3294819,W-3295819,Cold,Severe,2020-01-05 11:54:00,2020-01-05 12:44:00,US/Pacific,KBFL,35.4344,-119.0542,Bakersfield,Kern,CA,93308.0,2020-01-05 03:54:00,2020-01-05 04:44:00
3294820,W-3295820,Fog,Moderate,2020-01-05 16:06:00,2020-01-05 16:39:00,US/Pacific,KBFL,35.4344,-119.0542,Bakersfield,Kern,CA,93308.0,2020-01-05 08:06:00,2020-01-05 08:39:00
3294821,W-3295821,Fog,Severe,2020-01-07 14:28:00,2020-01-07 19:22:00,US/Pacific,KBFL,35.4344,-119.0542,Bakersfield,Kern,CA,93308.0,2020-01-07 06:28:00,2020-01-07 11:22:00
3294822,W-3295822,Fog,Severe,2020-01-07 19:30:00,2020-01-07 19:54:00,US/Pacific,KBFL,35.4344,-119.0542,Bakersfield,Kern,CA,93308.0,2020-01-07 11:30:00,2020-01-07 11:54:00
3294823,W-3295823,Fog,Moderate,2020-01-08 00:54:00,2020-01-08 01:36:00,US/Pacific,KBFL,35.4344,-119.0542,Bakersfield,Kern,CA,93308.0,2020-01-07 16:54:00,2020-01-07 17:36:00
3294824,W-3295824,Fog,Moderate,2020-01-08 02:54:00,2020-01-08 03:54:00,US/Pacific,KBFL,35.4344,-119.0542,Bakersfield,Kern,CA,93308.0,2020-01-07 18:54:00,2020-01-07 19:54:00
3294825,W-3295825,Fog,Severe,2020-01-08 05:29:00,2020-01-08 08:09:00,US/Pacific,KBFL,35.4344,-119.0542,Bakersfield,Kern,CA,93308.0,2020-01-07 21:29:00,2020-01-08 00:09:00
3323959,W-3324963,Rain,Light,2020-01-01 14:35:00,2020-01-01 14:56:00,US/Central,KLRD,27.5437,-99.4616,Laredo,Webb,TX,78041.0,2020-01-01 08:35:00,2020-01-01 08:56:00
3323960,W-3324964,Rain,Light,2020-01-01 18:56:00,2020-01-01 23:56:00,US/Central,KLRD,27.5437,-99.4616,Laredo,Webb,TX,78041.0,2020-01-01 12:56:00,2020-01-01 17:56:00
3323961,W-3324965,Rain,Light,2020-01-02 01:08:00,2020-01-02 01:56:00,US/Central,KLRD,27.5437,-99.4616,Laredo,Webb,TX,78041.0,2020-01-01 19:08:00,2020-01-01 19:56:00
3323962,W-3324966,Rain,Light,2020-01-03 05:56:00,2020-01-03 06:56:00,US/Central,KLRD,27.5437,-99.4616,Laredo,Webb,TX,78041.0,2020-01-02 23:56:00,2020-01-03 00:56:00
3323963,W-3324967,Fog,Severe,2020-01-07 16:14:00,2020-01-07 16:26:00,US/Central,KLRD,27.5437,-99.4616,Laredo,Webb,TX,78041.0,2020-01-07 10:14:00,2020-01-07 10:26:00
3323964,W-3324968,Cold,Severe,2020-01-07 17:56:00,2020-01-07 18:50:00,US/Central,KLRD,27.5437,-99.4616,Laredo,Webb,TX,78041.0,2020-01-07 11:56:00,2020-01-07 12:50:00
3323965,W-3324969,Cold,Severe,2020-01-07 18:56:00,2020-01-07 19:56:00,US/Central,KLRD,27.5437,-99.4616,Laredo,Webb,TX,78041.0,2020-01-07 12:56:00,2020-01-07 13:56:00
3330862,W-3331866,Rain,Light,2020-01-02 06:56:00,2020-01-02 10:24:00,US/Central,KPRN,31.8457,-86.6107,Greenville,Butler,AL,36037.0,2020-01-02 00:56:00,2020-01-02 04:24:00
