,EventId,Type,Severity,StartTime(UTC),EndTime(UTC),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode,LocalTimeStart,LocalTimeEnd
4319425,W-4320800,Rain,Light,2019-01-07 08:15:00,2019-01-07 15:55:00,US/Central,KUNU,43.4285,-88.7017,Juneau,Dodge,WI,53039.0,2019-01-07 02:15:00,2019-01-07 09:55:00
4319426,W-4320801,Rain,Moderate,2019-01-07 15:55:00,2019-01-07 16:15:00,US/Central,KUNU,43.4285,-88.7017,Juneau,Dodge,WI,53039.0,2019-01-07 09:55:00,2019-01-07 10:15:00
4319427,W-4320802,Rain,Light,2019-01-07 16:15:00,2019-01-07 16:55:00,US/Central,KUNU,43.4285,-88.7017,Juneau,Dodge,WI,53039.0,2019-01-07 10:15:00,2019-01-07 10:55:00
4319428,W-4320803,Rain,Moderate,2019-01-07 16:55:00,2019-01-07 17:15:00,US/Central,KUNU,43.4285,-88.7017,Juneau,Dodge,WI,53039.0,2019-01-07 10:55:00,2019-01-07 11:15:00
4319429,W-4320804,Rain,Light,2019-01-07 17:15:00,2019-01-07 20:35:00,US/Central,KUNU,43.4285,-88.7017,Juneau,Dodge,WI,53039.0,2019-01-07 11:15:00,2019-01-07 14:35:00
4326729,W-4328104,Rain,Light,2019-01-01 08:56:00,2019-01-01 09:56:00,US/Eastern,KITH,42.4908,-76.4583,Ithaca,Tompkins,NY,14850.0,2019-01-01 03:56:00,2019-01-01 04:56:00
4326730,W-4328105,Rain,Light,2019-01-01 15:56:00,2019-01-01 16:56:00,US/Eastern,KITH,42.4908,-76.4583,Ithaca,Tompkins,NY,14850.0,2019-01-01 10:56:00,2019-01-01 11:56:00
4326731,W-4328106,Snow,Light,2019-01-01 18:56:00,2019-01-01 19:56:00,US/Eastern,KITH,42.4908,-76.4583,Ithaca,Tompkins,NY,14850.0,2019-01-01 13:56:00,2019-01-01 14:56:00
4326732,W-4328107,Rain,Light,2019-01-01 20:56:00,2019-01-01 21:56:00,US/Eastern,KITH,42.4908,-76.4583,Ithaca,Tompkins,NY,14850.0,2019-01-01 15:56:00,2019-01-01 16:56:00
4326733,W-4328108,Snow,Light,2019-01-03 02:56:00,2019-01-03 03:56:00,US/Eastern,KITH,42.4908,-76.4583,Ithaca,Tompkins,NY,14850.0,2019-01-02 21:56:00,2019-01-02 22:56:00
4326734,W-4328109,Rain,Light,2019-01-03 03:56:00,2019-01-03 05:54:00,US/Eastern,KITH,42.4908,-76.4583,Ithaca,Tompkins,NY,14850.0,2019-01-02 22:56:00,2019-01-03 00:54:00
4326735,W-4328110,Rain,Light,2019-01-03 06:56:00,2019-01-03 07:56:00,US/Eastern,KITH,42.4908,-76.4583,Ithaca,Tompkins,NY,14850.0,2019-01-03 01:56:00,2019-01-03 02:56:00
4326736,W-4328111,Rain,Light,2019-01-03 09:39:00,2019-01-03 10:04:00,US/Eastern,KITH,42.4908,-76.4583,Ithaca,Tompkins,NY,14850.0,2019-01-03 04:39:00,2019-01-03 05:04:00
4326737,W-4328112,Snow,Light,2019-01-03 10:56:00,2019-01-03 11:09:00,US/Eastern,KITH,42.4908,-76.4583,Ithaca,Tompkins,NY,14850.0,2019-01-03 05:56:00,2019-01-03 06:09:00
4326738,W-4328113,Snow,Light,2019-01-03 11:30:00,2019-01-03 13:56:00,US/Eastern,KITH,42.4908,-76.4583,Ithaca,Tompkins,NY,14850.0,2019-01-03 06:30:00,2019-01-03 08:56:00
4326739,W-4328114,Snow,Light,2019-01-03 15:56:00,2019-01-03 16:56:00,US/Eastern,KITH,42.4908,-76.4583,Ithaca,Tompkins,NY,14850.0,2019-01-03 10:56:00,2019-01-03 11:56:00
4326740,W-4328115,Snow,Light,2019-01-03 17:56:00,2019-01-03 18:56:00,US/Eastern,KITH,42.4908,-76.4583,Ithaca,Tompkins,NY,14850.0,2019-01-03 12:56:00,2019-01-03 13:56:00
4326741,W-4328116,Rain,Light,2019-01-05 09:56:00,2019-01-05 10:32:00,US/Eastern,KITH,42.4908,-76.4583,Ithaca,Tompkins,NY,14850.0,2019-01-05 04:56:00,2019-01-05 05:32:00
4326742,W-4328117,Snow,Heavy,2019-01-05 10:32:00,2019-01-05 11:30:00,US/Eastern,KITH,42.4908,-76.4583,Ithaca,Tompkins,NY,14850.0,2019-01-05 05:32:00,2019-01-05 06:30:00
4326743,W-4328118,Rain,Light,2019-01-05 11:30:00,2019-01-05 12:56:00,US/Eastern,KITH,42.4908,-76.4583,Ithaca,Tompkins,NY,14850.0,2019-01-05 06:30:00,2019-01-05 07:56:00
4326744,W-4328119,Rain,Light,2019-01-06 11:30:00,2019-01-06 12:56:00,US/Eastern,KITH,42.4908,-76.4583,Ithaca,Tompkins,NY,14850.0,2019-01-06 06:30:00,2019-01-06 07:56:00
4326745,W-4328120,Rain,Light,2019-01-06 13:56:00,2019-01-06 14:56:00,US/Eastern,KITH,42.4908,-76.4583,Ithaca,Tompkins,NY,14850.0,2019-01-06 08:56:00,2019-01-06 09:56:00
4326746,W-4328121,Snow,Light,2019-01-06 15:56:00,2019-01-06 18:56:00,US/Eastern,KITH,42.4908,-76.4583,Ithaca,Tompkins,NY,14850.0,2019-01-06 10:56:00,2019-01-06 13:56:00
4326747,W-4328122,Snow,Light,2019-01-06 19:56:00,2019-01-07 02:56:00,US/Eastern,KITH,42.4908,-76.4583,Ithaca,Tompkins,NY,14850.0,2019-01-06 14:56:00,2019-01-06 21:56:00
4326748,W-4328123,Snow,Light,2019-01-07 20:56:00,2019-01-07 22:56:00,US/Eastern,KITH,42.4908,-76.4583,Ithaca,Tompkins,NY,14850.0,2019-01-07 15:56:00,2019-01-07 17:56:00
4326749,W-4328124,Snow,Light,2019-01-08 02:56:00,2019-01-08 05:35:00,US/Eastern,KITH,42.4908,-76.4583,Ithaca,Tompkins,NY,14850.0,2019-01-07 21:56:00,2019-01-08 00:35:00
4333032,W-4334407,Rain,Light,2019-01-01 04:15:00,2019-01-01 05:55:00,US/Eastern,KXLL,40.5704,-75.4894,Allentown,Lehigh,PA,18103.0,2018-12-31 23:15:00,2019-01-01 00:55:00
4333033,W-4334408,Rain,Light,2019-01-05 03:55:00,2019-01-05 06:15:00,US/Eastern,KXLL,40.5704,-75.4894,Allentown,Lehigh,PA,18103.0,2019-01-04 22:55:00,2019-01-05 01:15:00
4333034,W-4334409,Rain,Light,2019-01-05 06:35:00,2019-01-05 07:35:00,US/Eastern,KXLL,40.5704,-75.4894,Allentown,Lehigh,PA,18103.0,2019-01-05 01:35:00,2019-01-05 02:35:00
4333035,W-4334410,Rain,Light,2019-01-05 08:35:00,2019-01-05 09:35:00,US/Eastern,KXLL,40.5704,-75.4894,Allentown,Lehigh,PA,18103.0,2019-01-05 03:35:00,2019-01-05 04:35:00
4333036,W-4334411,Rain,Light,2019-01-05 11:30:00,2019-01-05 19:55:00,US/Eastern,KXLL,40.5704,-75.4894,Allentown,Lehigh,PA,18103.0,2019-01-05 06:30:00,2019-01-05 14:55:00
4333037,W-4334412,Rain,Light,2019-01-05 20:35:00,2019-01-05 20:55:00,US/Eastern,KXLL,40.5704,-75.4894,Allentown,Lehigh,PA,18103.0,2019-01-05 15:35:00,2019-01-05 15:55:00
4333038,W-4334413,Snow,Light,2019-01-07 20:55:00,2019-01-07 21:15:00,US/Eastern,KXLL,40.5704,-75.4894,Allentown,Lehigh,PA,18103.0,2019-01-07 15:55:00,2019-01-07 16:15:00
4341785,W-4343160,Fog,Moderate,2019-01-04 15:53:00,2019-01-04 16:53:00,US/Eastern,KLUK,39.1033,-84.4186,Cincinnati,Hamilton,OH,45226.0,2019-01-04 10:53:00,2019-01-04 11:53:00
4341786,W-4343161,Rain,Light,2019-01-04 20:53:00,2019-01-05 01:53:00,US/Eastern,KLUK,39.1033,-84.4186,Cincinnati,Hamilton,OH,45226.0,2019-01-04 15:53:00,2019-01-04 20:53:00
4341787,W-4343162,Rain,Light,2019-01-05 03:53:00,2019-01-05 05:53:00,US/Eastern,KLUK,39.1033,-84.4186,Cincinnati,Hamilton,OH,45226.0,2019-01-04 22:53:00,2019-01-05 00:53:00
4341788,W-4343163,Fog,Severe,2019-01-06 07:06:00,2019-01-06 07:22:00,US/Eastern,KLUK,39.1033,-84.4186,Cincinnati,Hamilton,OH,45226.0,2019-01-06 02:06:00,2019-01-06 02:22:00
4341789,W-4343164,Fog,Severe,2019-01-06 09:02:00,2019-01-06 09:28:00,US/Eastern,KLUK,39.1033,-84.4186,Cincinnati,Hamilton,OH,45226.0,2019-01-06 04:02:00,2019-01-06 04:28:00
4341790,W-4343165,Fog,Severe,2019-01-06 09:36:00,2019-01-06 15:14:00,US/Eastern,KLUK,39.1033,-84.4186,Cincinnati,Hamilton,OH,45226.0,2019-01-06 04:36:00,2019-01-06 10:14:00
4341791,W-4343166,Rain,Light,2019-01-07 19:53:00,2019-01-07 21:53:00,US/Eastern,KLUK,39.1033,-84.4186,Cincinnati,Hamilton,OH,45226.0,2019-01-07 14:53:00,2019-01-07 16:53:00
4351653,W-4353028,Rain,Light,2019-01-02 13:53:00,2019-01-02 15:26:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-02 07:53:00,2019-01-02 09:26:00
4351654,W-4353029,Rain,Moderate,2019-01-02 15:26:00,2019-01-02 15:53:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-02 09:26:00,2019-01-02 09:53:00
4351655,W-4353030,Rain,Heavy,2019-01-02 15:53:00,2019-01-02 16:06:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-02 09:53:00,2019-01-02 10:06:00
4351656,W-4353031,Rain,Light,2019-01-02 16:06:00,2019-01-02 16:44:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-02 10:06:00,2019-01-02 10:44:00
4351657,W-4353032,Rain,Moderate,2019-01-02 16:44:00,2019-01-02 17:06:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-02 10:44:00,2019-01-02 11:06:00
4351658,W-4353033,Rain,Light,2019-01-02 17:06:00,2019-01-02 17:23:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-02 11:06:00,2019-01-02 11:23:00
4351659,W-4353034,Rain,Moderate,2019-01-02 17:23:00,2019-01-02 17:53:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-02 11:23:00,2019-01-02 11:53:00
4351660,W-4353035,Rain,Light,2019-01-02 23:53:00,2019-01-03 02:24:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-02 17:53:00,2019-01-02 20:24:00
4351661,W-4353036,Rain,Moderate,2019-01-03 02:24:00,2019-01-03 02:51:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-02 20:24:00,2019-01-02 20:51:00
4351662,W-4353037,Rain,Heavy,2019-01-03 02:51:00,2019-01-03 02:57:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-02 20:51:00,2019-01-02 20:57:00
4351663,W-4353038,Rain,Light,2019-01-03 02:57:00,2019-01-03 03:44:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-02 20:57:00,2019-01-02 21:44:00
4351664,W-4353039,Rain,Moderate,2019-01-03 03:44:00,2019-01-03 04:06:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-02 21:44:00,2019-01-02 22:06:00
4351665,W-4353040,Rain,Light,2019-01-03 04:06:00,2019-01-03 04:27:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-02 22:06:00,2019-01-02 22:27:00
4351666,W-4353041,Rain,Moderate,2019-01-03 04:27:00,2019-01-03 05:53:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-02 22:27:00,2019-01-02 23:53:00
4351667,W-4353042,Rain,Light,2019-01-03 05:53:00,2019-01-03 06:22:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-02 23:53:00,2019-01-03 00:22:00
4351668,W-4353043,Rain,Light,2019-01-03 07:48:00,2019-01-03 08:33:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-03 01:48:00,2019-01-03 02:33:00
4351669,W-4353044,Rain,Light,2019-01-03 08:53:00,2019-01-03 09:44:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-03 02:53:00,2019-01-03 03:44:00
4351670,W-4353045,Rain,Moderate,2019-01-03 09:44:00,2019-01-03 10:24:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-03 03:44:00,2019-01-03 04:24:00
4351671,W-4353046,Rain,Heavy,2019-01-03 10:24:00,2019-01-03 11:00:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-03 04:24:00,2019-01-03 05:00:00
4351672,W-4353047,Rain,Light,2019-01-03 11:00:00,2019-01-03 11:09:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-03 05:00:00,2019-01-03 05:09:00
4351673,W-4353048,Rain,Moderate,2019-01-03 11:09:00,2019-01-03 13:06:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-03 05:09:00,2019-01-03 07:06:00
4351674,W-4353049,Rain,Light,2019-01-03 13:06:00,2019-01-03 13:17:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-03 07:06:00,2019-01-03 07:17:00
4351675,W-4353050,Rain,Moderate,2019-01-03 13:17:00,2019-01-03 13:50:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-03 07:17:00,2019-01-03 07:50:00
4351676,W-4353051,Rain,Heavy,2019-01-03 13:50:00,2019-01-03 14:53:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-03 07:50:00,2019-01-03 08:53:00
4351677,W-4353052,Rain,Light,2019-01-03 14:53:00,2019-01-03 15:07:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-03 08:53:00,2019-01-03 09:07:00
4351678,W-4353053,Rain,Light,2019-01-03 15:53:00,2019-01-03 17:41:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-03 09:53:00,2019-01-03 11:41:00
4351679,W-4353054,Rain,Moderate,2019-01-03 17:41:00,2019-01-03 18:53:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-03 11:41:00,2019-01-03 12:53:00
4351680,W-4353055,Rain,Light,2019-01-03 18:53:00,2019-01-03 19:23:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-03 12:53:00,2019-01-03 13:23:00
4351681,W-4353056,Rain,Moderate,2019-01-03 19:23:00,2019-01-03 20:00:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-03 13:23:00,2019-01-03 14:00:00
4351682,W-4353057,Rain,Light,2019-01-03 20:00:00,2019-01-03 21:13:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-03 14:00:00,2019-01-03 15:13:00
4351683,W-4353058,Fog,Severe,2019-01-06 05:16:00,2019-01-06 14:23:00,US/Central,KLCH,30.1256,-93.2277,Lake Charles,Calcasieu,LA,70605.0,2019-01-05 23:16:00,2019-01-06 08:23:00
4356016,W-4357392,Rain,Light,2019-01-01 04:46:00,2019-01-01 05:36:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2018-12-31 23:46:00,2019-01-01 00:36:00
4356017,W-4357393,Rain,Moderate,2019-01-01 05:36:00,2019-01-01 06:53:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-01 00:36:00,2019-01-01 01:53:00
4356018,W-4357394,Rain,Light,2019-01-01 06:53:00,2019-01-01 07:24:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-01 01:53:00,2019-01-01 02:24:00
4356019,W-4357395,Rain,Light,2019-01-01 15:53:00,2019-01-01 16:53:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-01 10:53:00,2019-01-01 11:53:00
4356020,W-4357396,Fog,Severe,2019-01-02 11:46:00,2019-01-02 11:53:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-02 06:46:00,2019-01-02 06:53:00
4356021,W-4357397,Fog,Severe,2019-01-02 12:24:00,2019-01-02 13:30:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-02 07:24:00,2019-01-02 08:30:00
4356022,W-4357398,Rain,Light,2019-01-02 19:53:00,2019-01-02 20:53:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-02 14:53:00,2019-01-02 15:53:00
4356023,W-4357399,Rain,Light,2019-01-02 21:00:00,2019-01-02 22:53:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-02 16:00:00,2019-01-02 17:53:00
4356024,W-4357400,Rain,Light,2019-01-02 23:53:00,2019-01-03 01:35:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-02 18:53:00,2019-01-02 20:35:00
4356025,W-4357401,Rain,Light,2019-01-03 01:53:00,2019-01-03 02:07:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-02 20:53:00,2019-01-02 21:07:00
4356026,W-4357402,Rain,Light,2019-01-03 02:25:00,2019-01-03 02:45:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-02 21:25:00,2019-01-02 21:45:00
4356027,W-4357403,Rain,Light,2019-01-03 03:19:00,2019-01-03 04:36:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-02 22:19:00,2019-01-02 23:36:00
4356028,W-4357404,Rain,Moderate,2019-01-03 04:36:00,2019-01-03 04:43:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-02 23:36:00,2019-01-02 23:43:00
4356029,W-4357405,Rain,Moderate,2019-01-03 04:53:00,2019-01-03 05:05:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-02 23:53:00,2019-01-03 00:05:00
4356030,W-4357406,Rain,Light,2019-01-03 05:05:00,2019-01-03 05:44:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-03 00:05:00,2019-01-03 00:44:00
4356031,W-4357407,Rain,Moderate,2019-01-03 05:44:00,2019-01-03 05:59:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-03 00:44:00,2019-01-03 00:59:00
4356032,W-4357408,Rain,Light,2019-01-03 05:59:00,2019-01-03 07:53:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-03 00:59:00,2019-01-03 02:53:00
4356033,W-4357409,Rain,Light,2019-01-03 13:30:00,2019-01-03 13:53:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-03 08:30:00,2019-01-03 08:53:00
4356034,W-4357410,Rain,Light,2019-01-03 14:08:00,2019-01-03 16:00:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-03 09:08:00,2019-01-03 11:00:00
4356035,W-4357411,Rain,Light,2019-01-04 03:31:00,2019-01-04 05:53:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-03 22:31:00,2019-01-04 00:53:00
4356036,W-4357412,Rain,Light,2019-01-04 06:48:00,2019-01-04 09:44:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-04 01:48:00,2019-01-04 04:44:00
4356037,W-4357413,Rain,Moderate,2019-01-04 09:44:00,2019-01-04 10:04:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-04 04:44:00,2019-01-04 05:04:00
4356038,W-4357414,Rain,Light,2019-01-04 10:04:00,2019-01-04 10:33:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-04 05:04:00,2019-01-04 05:33:00
4356039,W-4357415,Rain,Moderate,2019-01-04 10:33:00,2019-01-04 11:05:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-04 05:33:00,2019-01-04 06:05:00
4356040,W-4357416,Rain,Light,2019-01-04 11:05:00,2019-01-04 11:53:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-04 06:05:00,2019-01-04 06:53:00
4356041,W-4357417,Rain,Moderate,2019-01-04 11:53:00,2019-01-04 12:20:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-04 06:53:00,2019-01-04 07:20:00
4356042,W-4357418,Rain,Light,2019-01-04 12:20:00,2019-01-04 12:50:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-04 07:20:00,2019-01-04 07:50:00
4356043,W-4357419,Rain,Moderate,2019-01-04 12:50:00,2019-01-04 13:53:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-04 07:50:00,2019-01-04 08:53:00
4356044,W-4357420,Rain,Light,2019-01-04 13:53:00,2019-01-04 14:53:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-04 08:53:00,2019-01-04 09:53:00
4356045,W-4357421,Rain,Light,2019-01-04 16:53:00,2019-01-04 17:12:00,US/Eastern,KPDK,33.8784,-84.29799999999999,Atlanta,DeKalb,GA,30341.0,2019-01-04 11:53:00,2019-01-04 12:12:00
4363005,W-4364387,Cold,Severe,2019-01-01 08:53:00,2019-01-01 12:53:00,US/Central,KATY,44.9047,-97.1494,Watertown,Codington,SD,57201.0,2019-01-01 02:53:00,2019-01-01 06:53:00
4363006,W-4364388,Snow,Light,2019-01-02 12:53:00,2019-01-02 13:53:00,US/Central,KATY,44.9047,-97.1494,Watertown,Codington,SD,57201.0,2019-01-02 06:53:00,2019-01-02 07:53:00
4363007,W-4364389,Fog,Severe,2019-01-06 01:53:00,2019-01-06 07:53:00,US/Central,KATY,44.9047,-97.1494,Watertown,Codington,SD,57201.0,2019-01-05 19:53:00,2019-01-06 01:53:00
4366310,W-4367692,Rain,Light,2019-01-01 04:20:00,2019-01-01 06:23:00,US/Eastern,KBWI,39.1733,-76.684,Baltimore,Anne Arundel,MD,21240.0,2018-12-31 23:20:00,2019-01-01 01:23:00
4366311,W-4367693,Rain,Light,2019-01-05 01:54:00,2019-01-05 05:54:00,US/Eastern,KBWI,39.1733,-76.684,Baltimore,Anne Arundel,MD,21240.0,2019-01-04 20:54:00,2019-01-05 00:54:00
4366312,W-4367694,Rain,Light,2019-01-05 06:54:00,2019-01-05 08:22:00,US/Eastern,KBWI,39.1733,-76.684,Baltimore,Anne Arundel,MD,21240.0,2019-01-05 01:54:00,2019-01-05 03:22:00
4366313,W-4367695,Fog,Severe,2019-01-05 08:22:00,2019-01-05 09:33:00,US/Eastern,KBWI,39.1733,-76.684,Baltimore,Anne Arundel,MD,21240.0,2019-01-05 03:22:00,2019-01-05 04:33:00
4366314,W-4367696,Rain,Light,2019-01-05 09:33:00,2019-01-05 09:54:00,US/Eastern,KBWI,39.1733,-76.684,Baltimore,Anne Arundel,MD,21240.0,2019-01-05 04:33:00,2019-01-05 04:54:00
4366315,W-4367697,Rain,Light,2019-01-05 10:54:00,2019-01-05 13:34:00,US/Eastern,KBWI,39.1733,-76.684,Baltimore,Anne Arundel,MD,21240.0,2019-01-05 05:54:00,2019-01-05 08:34:00
4366316,W-4367698,Rain,Light,2019-01-05 19:54:00,2019-01-05 20:14:00,US/Eastern,KBWI,39.1733,-76.684,Baltimore,Anne Arundel,MD,21240.0,2019-01-05 14:54:00,2019-01-05 15:14:00
4366317,W-4367699,Rain,Light,2019-01-08 04:54:00,2019-01-08 07:54:00,US/Eastern,KBWI,39.1733,-76.684,Baltimore,Anne Arundel,MD,21240.0,2019-01-07 23:54:00,2019-01-08 02:54:00
4376551,W-4377940,Snow,Light,2019-01-01 05:52:00,2019-01-01 09:52:00,US/Central,KOMA,41.3119,-95.9018,Omaha,Douglas,NE,68110.0,2018-12-31 23:52:00,2019-01-01 03:52:00
4376552,W-4377941,Rain,Light,2019-01-07 10:52:00,2019-01-07 11:52:00,US/Central,KOMA,41.3119,-95.9018,Omaha,Douglas,NE,68110.0,2019-01-07 04:52:00,2019-01-07 05:52:00
4376553,W-4377942,Rain,Light,2019-01-07 12:52:00,2019-01-07 13:52:00,US/Central,KOMA,41.3119,-95.9018,Omaha,Douglas,NE,68110.0,2019-01-07 06:52:00,2019-01-07 07:52:00
4398909,W-4400309,Fog,Severe,2019-01-02 04:52:00,2019-01-02 06:02:00,US/Central,KSPI,39.8453,-89.684,Springfield,Sangamon,IL,62707.0,2019-01-01 22:52:00,2019-01-02 00:02:00
4398910,W-4400310,Rain,Light,2019-01-07 13:52:00,2019-01-07 15:52:00,US/Central,KSPI,39.8453,-89.684,Springfield,Sangamon,IL,62707.0,2019-01-07 07:52:00,2019-01-07 09:52:00
4402000,W-4403400,Rain,Light,2019-01-01 15:19:00,2019-01-01 15:50:00,US/Eastern,KFAY,34.9896,-78.8801,Fayetteville,Cumberland,NC,28306.0,2019-01-01 10:19:00,2019-01-01 10:50:00
4402001,W-4403401,Rain,Light,2019-01-03 06:53:00,2019-01-03 07:46:00,US/Eastern,KFAY,34.9896,-78.8801,Fayetteville,Cumberland,NC,28306.0,2019-01-03 01:53:00,2019-01-03 02:46:00
4402002,W-4403402,Rain,Light,2019-01-03 18:53:00,2019-01-03 21:53:00,US/Eastern,KFAY,34.9896,-78.8801,Fayetteville,Cumberland,NC,28306.0,2019-01-03 13:53:00,2019-01-03 16:53:00
4402003,W-4403403,Fog,Severe,2019-01-04 05:53:00,2019-01-04 07:13:00,US/Eastern,KFAY,34.9896,-78.8801,Fayetteville,Cumberland,NC,28306.0,2019-01-04 00:53:00,2019-01-04 02:13:00
4402004,W-4403404,Rain,Light,2019-01-04 11:53:00,2019-01-04 14:53:00,US/Eastern,KFAY,34.9896,-78.8801,Fayetteville,Cumberland,NC,28306.0,2019-01-04 06:53:00,2019-01-04 09:53:00
4402005,W-4403405,Rain,Light,2019-01-04 15:53:00,2019-01-04 20:53:00,US/Eastern,KFAY,34.9896,-78.8801,Fayetteville,Cumberland,NC,28306.0,2019-01-04 10:53:00,2019-01-04 15:53:00
